County,City,ZIP
Warren,Oregonia,45054
Pickaway,Orient,43146
Wayne,Orrville,44667
Ashtabula,Orwell,44076
,Osgood,45351
Delaware,Ostrander,43061
Putnam,Ottawa,45875
,Ottoville,45876
Scioto,Otway,45657
,Overpeck,45055
,Owensville,45160
Butler,Oxford,45056
Lake,Painesville,44077
,Palestine,45352
Putnam,Pandora,45877
Stark,Paris,44669
,Parkman,44080
Licking,Pataskala,43062
Gallia,Patriot,45658
Paulding,Paulding,45879
Paulding,Payne,45880
Lawrence,Pedro,45659
Adams,Peebles,45660
,Pemberton,45353
Wood,Pemberville,43450
Summit,Peninsula,44264
Lake,Perry,44081
Wood,Perrysburg,43551
,Perrysburg,43552
Ashland,Perrysville,44864
Mahoning,Petersburg,44454
,Pettisville,43553
,Phillipsburg,45354
Muskingum,Philo,43771
Fairfield,Pickerington,43147
Harrison,Piedmont,43983
Ashtabula,Pierpont,44082
Pike,Piketon,45661
,Piney Fork,43941
Williams,Pioneer,43554
Miami,Piqua,45356
,Pitsburg,45358
Madison,Plain City,43064
Coshocton,Plainfield,43836
Guernsey,Pleasant City,43772
Miami,Pleasant Hill,45359
Warren,Pleasant Plain,45162
Fairfield,Pleasantville,43148
Richland,Plymouth,44865
Ashland,Polk,44866
Meigs,Pomeroy,45769
Ottawa,Port Clinton,43452
,Port Jefferson,45360
Tuscarawas,Port Washington,43837
,Port William,45164
Wood,Portage,43451
Meigs,Portland,45770
Scioto,Portsmouth,45662
,Potsdam,45361
Delaware,Powell,43065
Belmont,Powhatan Point,43942
Lawrence,Proctorville,45669
Marion,Prospect,43342
,Put In Bay,43456
Guernsey,Quaker City,43773
Logan,Quincy,43343
Meigs,Racine,45771
Vinton,Radcliff,45670
Delaware,Radnor,43066
,Randolph,44265
Scioto,Rarden,45671
Portage,Ravenna,44266
Hancock,Rawson,45881
Vinton,Ray,45672
Jefferson,Rayland,43943
Union,Raymond,43067
Meigs,Reedsville,45772
,Reesville,45166
Washington,Reno,45773
Seneca,Republic,44867
Franklin,Reynoldsburg,43068
Summit,Richfield,44286
Jefferson,Richmond,43944
Ross,Richmond Dale,45673
Union,Richwood,43344
,Ridgeville Corners,43555
Hardin,Ridgeway,43345
Washington,Rinard Mills,45789
Gallia,Rio Grande,45674
Brown,Ripley,45167
Wood,Risingsun,43457
Wayne,Rittman,44270
,Robertsville,44670
Lawrence,Rock Camp,45675
Ashtabula,Rock Creek,44084
Hocking,Rockbridge,43149
Mercer,Rockford,45882
,Rocky Ridge,43458
Columbiana,Rogers,44455
Ashtabula,Rome,44085
Portage,Rootstown,44272
Muskingum,Roseville,43777
Champaign,Rosewood,43070
Butler,Ross,45061
Darke,Rossburg,45362
Lucas,Rossford,43460
Hardin,Roundhead,43346
Wood,Rudolph,43462
Logan,Rushsylvania,43347
Fairfield,Rushville,43150
Logan,Russells Point,43348
Brown,Russellville,45168
Shelby,Russia,45363
Meigs,Rutland,45775
Clinton,Sabina,45169
Belmont,Saint Clairsville,43950
Mercer,Saint Henry,45883
,Saint Johns,45884
Licking,Saint Louisville,43071
Auglaize,Saint Marys,45885
Champaign,Saint Paris,43072
Columbiana,Salem,44460
Guernsey,Salesville,43778
Columbiana,Salineville,43945
Erie,Sandusky,44870
,Sandusky,44871
,Sandyville,44671
Noble,Sarahsville,43779
Brown,Sardinia,45171
Monroe,Sardis,43946
Ashland,Savannah,44874
Harrison,Scio,43988
Scioto,Scioto Furnace,45677
Van Wert,Scott,45886
Lawrence,Scottown,45678
Adams,Seaman,45679
Mahoning,Sebring,44672
Madison,Sedalia,43151
Guernsey,Senecaville,43780
Butler,Seven Mile,45062
Medina,Seville,44273
Athens,Shade,45776
Belmont,Shadyside,43947
,Shandon,45063
,Sharon Center,44274
Morrow,Shauck,43349
Perry,Shawnee,43782
Richland,Shelby,44875
Carroll,Sherrodsville,44675
Defiance,Sherwood,43556
Richland,Shiloh,44878
,Short Creek,43989
Wayne,Shreve,44676
Shelby,Sidney,45365
Shelby,Sidney,45367
,Sinking Spring,45172
,Smithfield,43948
Wayne,Smithville,44677
,Somerdale,44678
Perry,Somerset,43783
Butler,Somerville,45064
Hocking,South Bloomingville,43152
Clark,South Charleston,45368
Warren,South Lebanon,45065
Lawrence,South Point,45680
Ross,South Salem,45681
Madison,South Solon,43153
Clark,South Vienna,45369
Scioto,South Webster,45682
Trumbull,Southington,44470
Morrow,Sparta,43350
Medina,Spencer,44275
Allen,Spencerville,45887
Greene,Spring Valley,45370
Warren,Springboro,45066
,Springfield,45501
Clark,Springfield,45502
Clark,Springfield,45503
Clark,Springfield,45504
Clark,Springfield,45505
Clark,Springfield,45506
Monroe,Stafford,43786
Wayne,Sterling,44276
Jefferson,Steubenville,43952
Athens,Stewart,45778
,Stewartsville,43960
,Stillwater,44679
,Stockdale,45683
Morgan,Stockport,43770
Morgan,Stockport,43787
Tuscarawas,Stone Creek,43840
,Stony Ridge,43463
Adams,Stout,45684
Fairfield,Stoutsville,43154
Tuscarawas,Strasburg,44680
,Stratton,43961
Portage,Streetsboro,44241
,Strongsville,44149
Mahoning,Struthers,44471
Williams,Stryker,43557
Fairfield,Sugar Grove,43155
Tuscarawas,Sugarcreek,44681
Ashland,Sullivan,44880
Crawford,Sulphur Springs,44881
Noble,Summerfield,43788
Licking,Summit Station,43073
,Summitville,43962
Delaware,Sunbury,43074
Fulton,Swanton,43558
Wyandot,Sycamore,44882
Monroe,Sycamore Valley,43789
Lucas,Sylvania,43560
Meigs,Syracuse,45779
Summit,Tallmadge,44278
,Tarlton,43156
Hamilton,Terrace Park,45174
Athens,The Plains,45780
Geauga,Thompson,44086
Perry,Thornville,43076
Gallia,Thurman,45685
Fairfield,Thurston,43157
Seneca,Tiffin,44883
Jefferson,Tiltonsville,43963
Miami,Tipp City,45371
Harrison,Tippecanoe,44699
Crawford,Tiro,44887
Lucas,Toledo,43601
Lucas,Toledo,43602
,Toledo,43603
Lucas,Toledo,43604
Lucas,Toledo,43605
Lucas,Toledo,43606
Lucas,Toledo,43607
Lucas,Toledo,43608
Lucas,Toledo,43609
Lucas,Toledo,43610
Lucas,Toledo,43611
Lucas,Toledo,43612
Lucas,Toledo,43613
Lucas,Toledo,43614
Lucas,Toledo,43615
Lucas,Toledo,43616
Lucas,Toledo,43617
Lucas,Toledo,43618
Wood,Toledo,43619
Lucas,Toledo,43620
Lucas,Toledo,43623
Lucas,Toledo,43624
,Toledo,43635
Lucas,Toledo,43652
Lucas,Toledo,43653
Lucas,Toledo,43654
Lucas,Toledo,43655
Lucas,Toledo,43656
Lucas,Toledo,43657
Lucas,Toledo,43659
Lucas,Toledo,43660
Lucas,Toledo,43661
Lucas,Toledo,43666
Lucas,Toledo,43667
Lucas,Toledo,43681
Lucas,Toledo,43682
,Toledo,43697
,Toledo,43699
,Tontogany,43565
Athens,Torch,45781
Jefferson,Toronto,43964
,Tremont City,45372
Butler,Trenton,45067
Athens,Trimble,45782
Muskingum,Trinway,43842
Miami,Troy,45373
Miami,Troy,45374
Meigs,Tuppers Plains,45783
,Tuscarawas,44682
Summit,Twinsburg,44087
Tuscarawas,Uhrichsville,44683
Darke,Union City,45390
Hocking,Union Furnace,43158
,Unionport,43966
Stark,Uniontown,44685
,Unionville,44088
Union,Unionville Center,43077
,Uniopolis,45888
Wyandot,Upper Sandusky,43351
Champaign,Urbana,43078
Licking,Utica,43080
Medina,Valley City,44280
Hancock,Van Buren,45889
Van Wert,Van Wert,45891
Montgomery,Vandalia,45377
Hancock,Vanlue,45890
,Vaughnsville,45893
Van Wert,Venedocia,45894
Erie,Vermilion,44089
,Verona,45378
Darke,Versailles,45380
Sandusky,Vickery,43464
Trumbull,Vienna,44473
Washington,Vincent,45784
Gallia,Vinton,45686
Medina,Wadsworth,44281
,Wadsworth,44282
Pike,Wakefield,45687
Huron,Wakeman,44889
Wood,Walbridge,43465
Marion,Waldo,43356
Coshocton,Walhonding,43843
,Walnut Creek,44687
Auglaize,Wapakoneta,45895
,Warnock,43967
Trumbull,Warren,44481
,Warren,44482
Trumbull,Warren,44483
Trumbull,Warren,44484
Trumbull,Warren,44485
Trumbull,Warren,44486
Trumbull,Warren,44487
Trumbull,Warren,44488
Coshocton,Warsaw,43844
Fayette,Washington Court Hou,43160
Columbiana,Washingtonville,44490
Washington,Waterford,45786
Lawrence,Waterloo,45688
Washington,Watertown,45787
Lucas,Waterville,43566
Fulton,Wauseon,43567
Pike,Waverly,45690
,Wayland,44285
Wood,Wayne,43466
Stark,Waynesburg,44688
Auglaize,Waynesfield,45896
Warren,Waynesville,45068
Lorain,Wellington,44090
Jackson,Wellston,45692
Columbiana,Wellsville,43968
Preble,West Alexandria,45381
Butler,West Chester,45069
,West Chester,45071
,West Elkton,45070
Trumbull,West Farmington,44491
Madison,West Jefferson,43162
Coshocton,West Lafayette,43845
Logan,West Liberty,43357
Preble,West Manchester,45382
Logan,West Mansfield,43358
,West Millgrove,43467
Miami,West Milton,45383
,West Point,44492
,West Portsmouth,45663
Fairfield,West Rushville,43163
Wayne,West Salem,44287
Adams,West Union,45693
Williams,West Unity,43570
Franklin,Westerville,43081
,Westerville,43082
,Westerville,43086
,Westfield Center,44251
Wood,Weston,43569
Champaign,Westville,43083
Wyandot,Wharton,43359
Scioto,Wheelersburg,45694
Washington,Whipple,45788
Muskingum,White Cottage,43791
Lucas,Whitehouse,43571
Lake,Wickliffe,44092
,Wilberforce,45384
Vinton,Wilkesville,45695
Huron,Willard,44888
Huron,Willard,44890
Clermont,Williamsburg,45176
Ashtabula,Williamsfield,44093
Pickaway,Williamsport,43164
,Williamstown,45897
,Williston,43468
Lake,Willoughby,44094
Lake,Willoughby,44095
,Willoughby,44096
Lawrence,Willow Wood,45696
Van Wert,Willshire,45898
Clinton,Wilmington,45177
Stark,Wilmot,44689
Adams,Winchester,45697
Portage,Windham,44288
Ashtabula,Windsor,44099
,Winesburg,44690
,Winona,44493
,Wintersville,43953
,Wolf Run,43970
Monroe,Woodsfield,43793
Champaign,Woodstock,43084
Sandusky,Woodville,43469
Wayne,Wooster,44691
,Wren,45899
Greene,Xenia,45385
Greene,Yellow Springs,45387
Darke,Yorkshire,45388
Jefferson,Yorkville,43971
,Youngstown,44501
Mahoning,Youngstown,44502
Mahoning,Youngstown,44503
Mahoning,Youngstown,44504
Mahoning,Youngstown,44505
Mahoning,Youngstown,44506
Mahoning,Youngstown,44507
Mahoning,Youngstown,44509
Mahoning,Youngstown,44510
Mahoning,Youngstown,44511
Mahoning,Youngstown,44512
,Youngstown,44513
Mahoning,Youngstown,44514
Mahoning,Youngstown,44515
Mahoning,Youngstown,44555
Mahoning,Youngstown,44598
Mahoning,Youngstown,44599
Vinton,Zaleski,45698
Logan,Zanesfield,43360
Muskingum,Zanesville,43701
Muskingum,Zanesville,43702
,Zoar,44697
